source_row_idx,ocid,tender_title,tender_datePublished,tender_procurementMethod,tender_numberOfTenderers,tender_value_amount,award_value_amount,buyer_name,supplier_name,flag_short_title,flag_short_description,flag_q4_timing,flag_price_deviation,flag_high_value,flag_repeat_pair_history,flag_supplier_recent_surge,flag_buyer_value_spike,flag_count,risk_label,verified_label,confidence,notes
587,ocds-20h3g7-RUP-7748267-38904915,Rehabilitasi Gedung Kantor SAMSAT Provinsi Bengkulu (lanjutan),2023-01-05 15:47:23,,,,,Pemerintah Daerah Provinsi Bengkulu,,False,False,False,False,False,False,False,False,0,0,,,
6627,ocds-20h3g7-RUP-18061035-39885398,Pembangunan Turap / Talud / Bronjong Ruas Jalan Km. 38 - Simp. Samboja,2023-01-17 16:45:05,,,,,Pemerintah Daerah Provinsi Kalimantan Timur,,False,False,False,False,False,False,False,False,0,0,,,
36907,ocds-20h3g7-5435569,RENOVASI DAN PEMELIHARAAN GEDUNG BARAK 11 DI SPN POLDA JATENG,2023-03-10 00:00:00,,,608190000.0,606125691.67,Kepolisian Negara Republik Indonesia,CV. SARANA USAHA,False,False,False,False,False,False,False,False,0,0,,,
36117,ocds-20h3g7-RUP-2770534-42596647,harwat Gedung dan Halaman Rumkit Bhayangkara Palangka Raya TK.III Polda Kalteng,2023-03-08 14:10:30,,,,,Kepolisian Negara Republik Indonesia,,False,False,False,False,False,False,False,False,0,0,,,
13013,ocds-20h3g7-RUP-7640058-40512606,REHABILITASI RUANG KELAS DENGAN TINGKAT KERUSAKAN MINIMAL SEDANG BESERTA PERABOTNYA/ SMPN 3 NGADIROJO - DAK FISIK SMP,2023-01-30 11:26:27,,,,,Pemerintah Daerah Kabupaten Pacitan,,False,False,False,False,False,False,False,False,0,0,,,
3919,ocds-20h3g7-RUP-2660312-38459987,Pengawasan Teknis Rehabilitasi Trotoar dan Drainase Jalan Kota Bontang,2023-01-12 13:22:54,,,,,Pemerintah Daerah Kota Bontang,,False,False,False,False,False,False,False,False,0,0,,,
10001,ocds-20h3g7-9205119,Jasa Lainnya Badan Usaha Pembuatan dan Penayangan Informasi Program Kartu Prakerja Melalui Media Luar Ruang Billboard Tahun Anggaran 2023,2023-01-26 00:00:00,,,2292098141.0,1760730840.0,Bendahara Umum Negara (Kementerian Keuangan),PT INDO MENARA DIGITAL,False,False,False,False,False,False,False,False,0,0,,,
9204,ocds-20h3g7-1725190,Pengadaan Jasa Pemeliharaan Kebersihan Dalam dan Luar Gedung Rumah Sakit UI,2023-01-24 00:00:00,,,8916720007.0,8854696576.9,Universitas Indonesia,PUTRA BANYUMAS PERKASA,False,False,False,False,False,False,False,False,0,0,,,
13255,ocds-20h3g7-RUP-45800047-40805370,PENGAWASAN PEMBANGUNAN GEDUNG JURUSAN TEHNOLOGI LABORATORIUM MEDIS,2023-01-30 16:03:43,,,,,Kementerian Kesehatan,,False,False,False,False,False,False,False,False,0,0,,,
4846,ocds-20h3g7-RUP-3080597-38830490,Pembangunan Dek Dan Drainase Jalan Tanjung Dolok - Haunatas Kec. Marancar,2023-01-14 09:20:35,,,,,Pemerintah Daerah Kabupaten Tapanuli Selatan,,False,False,False,False,False,False,False,False,0,0,,,
14908,ocds-20h3g7-RUP-5170197-39005831,Perbaikan Jalan Desa Kampung Melayu Ilir RT.03 RW.01 Kecamatan Martapura Timur,2023-02-01 10:34:36,,,,,Pemerintah Daerah Kabupaten Banjar,,False,False,False,False,False,False,False,False,0,0,,,
20065,ocds-20h3g7-RUP-5525639-41063876,Belanja Jasa Konsultan Perencanaan Pembangunan Ruang Kelas Baru (RKB) beserta perabotnya SD BHP Paket I,2023-02-08 20:39:20,,,,,Pemerintah Daerah Kabupaten Mimika,,False,False,False,False,False,False,False,False,0,0,,,
18994,ocds-20h3g7-RUP-3000412-41080681,Pengaspalan Jalan di Dusun Tugu Sari Desa Sisumut Kecamatan Kotapinang ( Tahap II),2023-02-07 14:08:30,,,,,Pemerintah Daerah Kabupaten Labuhan Batu Selatan,,False,False,False,False,False,False,False,False,0,0,,,
3039,ocds-20h3g7-RUP-12009415-39373091,Pembangunan Saluran Drainase Desa Prunggahan Kulon Kec. Semanding,2023-01-11 04:42:11,,,,,Pemerintah Daerah Kabupaten Tuban,,False,False,False,False,False,False,False,False,0,0,,,
28868,ocds-20h3g7-RUP-84114064-42167289,Manajemen Konstruksi Rehabilitasi dan Renovasi Prasarana Sekolah Provinsi Sulawesi Selatan 2,2023-02-23 15:15:31,,,,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,,False,False,False,False,False,False,False,False,0,0,,,
29068,ocds-20h3g7-51404015,Supervisi Rehabilitasi Jaringan Irigasi Dl. Tunjung Kabupaten Bangkalan (UPT PSDA WS Kep. Madura),2023-02-24 00:00:00,,,358872990.0,314272080.0,Pemerintah Daerah Provinsi Jawa Timur,CV. CIPTA SURAMADU CONSULTANT,False,False,False,False,False,False,False,False,0,0,,,
9222,ocds-20h3g7-1392536,PEMELIHARAAN PERALATAN ALSUS (LISENSI) DITRESKRIMSUS POLDA KEPRI T.A.2023,2023-01-24 00:00:00,,,831612000.0,828060000.0,Kepolisian Negara Republik Indonesia,PT. Surya Tekno Cemerlang,False,False,False,False,False,False,False,False,0,0,,,
15556,ocds-20h3g7-56400127,Pengadaan Jasa Konsultansi Survei Pengukuran Capaian SPM Penyelenggaraan LRT Jakarta Tahun 2023,2023-02-02 00:00:00,,,631336920.0,610411200.0,Pemerintah Daerah Provinsi DKI Jakarta,PT. Gagas Transcom,False,False,False,False,False,False,False,False,0,0,,,
143,ocds-20h3g7-RUP-29577244-38970639,Pengawasan Pembangunan Jembatan Klepek (Sukosewu - Klepek) Kec. Sukosewu ,2023-01-04 18:10:59,,,,,Pemerintah Daerah Kabupaten Bojonegoro,,False,False,False,False,False,False,False,False,0,0,,,
5133,ocds-20h3g7-RUP-18433035-39726055,Pekerjaan Rehabilitasi Nursery/Pendederan Udang Vaname UPTD.Spapal Manggar,2023-01-14 23:03:38,,,,,Pemerintah Daerah Provinsi Kalimantan Timur,,False,False,False,False,False,False,False,False,0,0,,,
35703,ocds-20h3g7-1113725,Jasa Konsultansi Pengawasan Teknis DAK Jalan - Tematik Penguatan Destinasi Wisata Prioritas,2023-03-08 00:00:00,,,307976370.0,305971500.0,Pemerintah Daerah Kabupaten Nabire,CV. NUSANTARA KONSULTAN,False,False,False,False,False,False,False,False,0,0,,,
2796,ocds-20h3g7-RUP-888482-39322055,PERLENGKAPAN HANDUK DAN PENUTUP KEPALA PERORANGAN KOMPONEN CADANGAN RAYON II TA. 2023,2023-01-10 23:34:33,,,,,Kementerian Pertahanan,,False,False,False,False,False,False,False,False,0,0,,,
4703,ocds-20h3g7-RUP-12647415-39668136,Rehabilitasi waduk Kedungdowo Desa Sumurgung Kecamatan Montong,2023-01-14 05:28:00,,,,,Pemerintah Daerah Kabupaten Tuban,,False,False,False,False,False,False,False,False,0,0,,,
30397,ocds-20h3g7-RUP-3137550-42225323,Lanjutan Rehabilitasi Berat Lapangan Sepak Bola Raja Adil Kec.Rundeng,2023-02-27 10:55:41,,,,,Pemerintah Daerah Kota Subulussalam,,False,False,False,False,False,False,False,False,0,0,,,
6229,ocds-20h3g7-20239044,PAKET 2 KAPOR DIKTUK BINTARA DAN TAMTAMA POLRI GELOMBANG 1 TA. 2023,2023-01-17 00:00:00,,,2182600965.0,2182285365.0,Kepolisian Negara Republik Indonesia,PT Nusantara Cipta Cemerlang,False,False,False,False,False,False,False,False,0,0,,,
260,ocds-20h3g7-RUP-8694037-38897282,Konsultan Pengawasan Rehabilitasi Jaringan Irigasi D.I. Daha I.II,2023-01-04 22:04:39,,,,,Pemerintah Daerah Provinsi Nusa Tenggara Barat,,False,False,False,False,False,False,False,False,0,0,,,
9953,ocds-20h3g7-RUP-20139026-38616855,Rehabilitasi ruang kelas dengan tingkat kerusakan minimal sedang beserta perabotnya SDN 005 Lubuk Baja (DAK SD 2023),2023-01-25 18:35:38,,,,,Pemerintah Daerah Kota Batam,,False,False,False,False,False,False,False,False,0,0,,,
32620,ocds-20h3g7-RUP-2230525-42394423,Rehabilitasi Jaringan Irigasi Tersier di Kelurahan Asinua Kecamatan Unaaha,2023-03-02 07:53:24,,,,,Pemerintah Daerah Kabupaten Konawe,,False,False,False,False,False,False,False,False,0,0,,,
35959,ocds-20h3g7-RUP-5352549-39571619,"Jasa Konsultansi Perencanaan Teknis Survey Kondisi Jalan (Ruas Jalan Strategis, Layanan Umum, Dalam Kota) di Kec. Sunggal",2023-03-08 09:28:08,,,,,LPSE Kabupaten Deli Serdang,,False,False,False,False,False,False,False,False,0,0,,,
15850,ocds-20h3g7-RUP-9390290-38546553,Pengesahan Rencana Detail Tata Ruang (RDTR) Kawasan Perdesaan Tungkal V,2023-02-02 09:08:14,,,,,Pemerintah Daerah Kabupaten Tanjung Jabung Barat,,False,False,False,False,False,False,False,False,0,0,,,
33348,ocds-20h3g7-11968415,Pemasangan LPJU Ruas Jalan Kec Bangilan dan  Pemasangan LPJU Ruas Jalan Kec Senori,2023-03-03 00:00:00,,,384935000.0,382425032.16,Pemerintah Daerah Kabupaten Tuban,CV. D.M. JAYA,False,False,False,False,False,False,False,False,0,0,,,
3145,ocds-20h3g7-RUP-12505415-39346991,PENINGKATAN JALAN DESA JALAN DESA TOBO RT 05 / RW 01 DESA TOBO KEC. MERAKURAK,2023-01-11 05:40:52,,,,,Pemerintah Daerah Kabupaten Tuban,,False,False,False,False,False,False,False,False,0,0,,,
36165,ocds-20h3g7-RUP-5411304-42159031,Pengaspalan Jalan dengan Hotmix Dusun Kampung Baru Desa Kutambaru kec. Kutambaru,2023-03-08 15:12:20,,,,,Pemerintah Daerah Kabupaten Langkat,,False,False,False,False,False,False,False,False,0,0,,,
34215,ocds-20h3g7-7116024,Pengawasan Sub Kegiatan Rehabilitasi Jalan Tahun 2023 Paket 1,2023-03-06 00:00:00,,,264377000.0,262610460.0,Pemerintah Daerah Kota Banjarmasin,CV. FIAZTA MATRIX CONSULTANT,False,False,False,False,False,False,False,False,0,0,,,
13133,ocds-20h3g7-RUP-20379044-40779344,RIKKES BERKALA PERSONEL POLRI DAN PNS AKADEMI KEPOLISIAN T.A 2023,2023-01-30 13:59:34,,,,,Kepolisian Negara Republik Indonesia,,False,False,False,False,False,False,False,False,0,0,,,
12497,ocds-20h3g7-2883538,Belanja Jasa Konsultansi Pengawasan Peningkatan Jalan Pesisir Utara Kec. Meral Barat Kab. Karimun,2023-01-30 00:00:00,,,274947000.0,272460600.0,Badan Pengusahaan Kawasan Perdagangan Bebas Dan Pelabuhan Bebas Batam (984423),CV. BERGIN DWI DIMENSI,False,False,False,False,False,False,False,False,0,0,,,
19468,ocds-20h3g7-RUP-5728639-41429571,Jasa Konsultansi Pengawasan Pemasangan Penerangan Jalan Lingkungan dan Permukiman Tenaga Surya,2023-02-08 09:19:42,,,,,Pemerintah Daerah Kabupaten Mimika,,False,False,False,False,False,False,False,False,0,0,,,
1368,ocds-20h3g7-RUP-5044164-39131794,Pemeliharaan Berkala Jalan Paket I (Kec. Taman),2023-01-06 14:36:19,,,,,LPSE Kota Madiun,,False,True,False,False,False,False,False,False,1,1,,,
16916,ocds-20h3g7-RUP-6900160-40281136,Pemeliharaan Berkala Jalan Jayan - Juron,2023-02-03 11:06:43,,,,,Pemerintah Daerah Kabupaten Sukoharjo,,False,True,False,False,False,False,False,False,1,1,,,
11354,ocds-20h3g7-RUP-4401264-39246698,Pembangunan Jalan Lingkungan Pasar Baru RT. 06 Babulu Darat,2023-01-27 16:30:07,,,,,Pemerintah Daerah Kabupaten Penajam Paser Utara,,False,True,False,False,False,False,False,False,1,1,,,
3755,ocds-20h3g7-RUP-6268421-39088353,Pengadaan Armada Fiber Glass 1 GT + Mesin 15 PK Paket D,2023-01-12 06:27:03,,,,,Pemerintah Daerah Kabupaten Halmahera Selatan,,False,True,False,False,False,False,False,False,1,1,,,
21615,ocds-20h3g7-RUP-2645378-41402598,Peningkatan Ruas Jalan Bukit Cermin Kec. Dolok Masihul,2023-02-10 14:10:43,,,,,Pemerintah Daerah Kabupaten Serdang Bedagai,,False,True,False,False,False,False,False,False,1,1,,,
11659,ocds-20h3g7-RUP-4947513-39271293,Rekonstruksi Jalan Ruas Jalan Tianyar Barat - Bubung Lada,2023-01-28 07:24:55,,,,,Pemerintah Daerah Kabupaten Karangasem,,False,True,False,False,False,False,False,False,1,1,,,
34541,ocds-20h3g7-RUP-11796589-42403640,Rekonstruksi Jalan Sindang - Pecuk,2023-03-06 10:09:44,,,,,Pemerintah Daerah Kabupaten Indramayu,,False,True,False,False,False,False,False,False,1,1,,,
9857,ocds-20h3g7-RUP-19102170-39326283,Fisik Gedung Kontruksi MAN 2 Wonosobo,2023-01-25 13:38:48,,,,,Kementerian Agama,,False,True,False,False,False,False,False,False,1,1,,,
412,ocds-20h3g7-RUP-24407016-37858239,Belanja Jasa Konsultansi Pengawasan,2023-01-05 08:05:25,,,,,Pemerintah Daerah Provinsi Sumatera Barat,,False,True,False,False,False,False,False,False,1,1,,,
4408,ocds-20h3g7-RUP-16277316-38980589,Supervisi Rehabilitasi Jalan Letjend. Soeprapto,2023-01-13 10:05:40,,,,,Pemerintah Daerah Kota Balikpapan,,False,True,False,False,False,False,False,False,1,1,,,
36350,ocds-20h3g7-RUP-9812131-42365299,Manajemen dan Pengawasan Konstruksi,2023-03-08 23:47:12,,,,,Pemerintah Daerah Provinsi Nusa Tenggara Timur,,False,True,False,False,False,False,False,False,1,1,,,
35800,ocds-20h3g7-RUP-13776361-42574087,Pembangunan Jalan Permukiman Acango Kab.Halbar,2023-03-08 04:50:15,,,,,Pemerintah Daerah Provinsi Maluku Utara,,False,True,False,False,False,False,False,False,1,1,,,
11321,ocds-20h3g7-RUP-2147605-38436862,Renovasi Rumdis T54 sebanyak 4 Unit di Satrad 232 Dumai,2023-01-27 15:35:49,,,,,Kementerian Pertahanan,,False,True,False,False,False,False,False,False,1,1,,,
31907,ocds-20h3g7-RUP-5434502-42362711,Pembangunan Ruang UKS SMP YPN Noling (DAK),2023-03-01 10:43:24,,,,,Pemerintah Daerah Kabupaten Luwu,,False,True,False,False,False,False,False,False,1,1,,,
21477,ocds-20h3g7-RUP-7045398-41393072,Rehabilitasi Jaringan Irigasi D.I Ciawi,2023-02-10 10:13:10,,,,,Pemerintah Daerah Kabupaten Cirebon,,False,True,False,False,False,False,False,False,1,1,,,
16255,ocds-20h3g7-RUP-10108423-40222921,Peningkatan SPAM Desa SIDOKUMPUL Kecamatan GUNTUR (DAK),2023-02-02 16:36:27,,,,,LPSE Kabupaten Demak,,False,True,False,False,False,False,False,False,1,1,,,
29182,ocds-20h3g7-17937035,Perbaikan Jembatan Talisayan,2023-02-24 00:00:00,,,999991000.0,799992800.0,Pemerintah Daerah Provinsi Kalimantan Timur,KARYA MULIA MUDA,False,True,False,False,False,False,False,False,1,1,,,
5849,ocds-20h3g7-RUP-80620014-39788289,Penyusunan Rencana Model Pengembangan Hunian Berkelanjutan,2023-01-16 12:49:49,,,,,Pemerintah Daerah Provinsi Jawa Barat,,False,True,False,False,False,False,False,False,1,1,,,
21395,ocds-20h3g7-RUP-1604187-41316214,Pembangunan Dermaga Sungai Desa Paranonge,2023-02-10 08:51:52,,,,,LPSE Kabupaten Tojo una-una,,False,True,False,False,False,False,False,False,1,1,,,
30241,ocds-20h3g7-RUP-31526601-41512123,Rehabilitasi Ruang Kelas SDN KOLEANG 06 Kecamatan JASINGA,2023-02-27 09:33:39,,,,,Pemerintah Daerah Kabupaten Bogor,,False,True,False,False,False,False,False,False,1,1,,,
36603,ocds-20h3g7-RUP-2044722-41078601,Pembangunan pagar kantor Camat Wasile Timur,2023-03-09 07:27:09,,,,,Pemerintah Daerah Kabupaten Halmahera Timur,,False,True,False,False,False,False,False,False,1,1,,,
31905,ocds-20h3g7-RUP-3560338-42136202,Pembangunan Rumah Dinas Guru SDN 008 Beringin Lumbis,2023-03-01 10:32:38,,,,,Pemerintah Daerah Kabupaten Nunukan,,False,True,False,False,False,False,False,False,1,1,,,
33644,ocds-20h3g7-RUP-84836064-42461490,Penataan Kawasan Medan Belawan Bahari,2023-03-03 16:27:21,,,,,Kementerian Pekerjaan Umum dan Perumahan Rakyat,,False,True,False,False,False,False,False,False,1,1,,,
8810,ocds-20h3g7-RUP-1227702-40208141,Pembangunan Lanjutan Gedung Kantor Camat Abad Selatan,2023-01-22 18:58:11,,,,,Pemerintah Daerah Kabupaten Alor,,False,True,False,False,False,False,False,False,1,1,,,
21869,ocds-20h3g7-RUP-1952135-41564454,Pembangunan Bangunan Gudang Obat RS Kelas D Pratama Tanali,2023-02-11 06:54:18,,,,,Pemerintah Daerah Kabupaten Ende,,False,True,False,False,False,False,False,False,1,1,,,
15814,ocds-20h3g7-RUP-6072509-40738695,Pembangunan Pondok Tahfidz 2 Pulau Salemo,2023-02-02 08:19:03,,,,,Pemerintah Daerah Kabupaten Pangkajene dan Kepulauan,,False,True,False,False,False,False,False,False,1,1,,,
5998,ocds-20h3g7-RUP-2042459-39336919,Pembangunan Ruang Guru SD Negeri 11 Sungai Tengah,2023-01-16 19:12:16,,,,,Pemerintah Daerah Kabupaten Meranti,,False,True,False,False,False,False,False,False,1,1,,,
15836,ocds-20h3g7-RUP-8353496-41084808,PEMBANGUNAN LAB KOMPUTER BESERTA PERABOTNYA SMPN 1 Meranti,2023-02-02 08:51:37,,,,,Pemerintah Daerah Kabupaten Landak,,False,True,False,False,False,False,False,False,1,1,,,
23917,ocds-20h3g7-RUP-9442161-41139882,"Peningkatan Jl. Pelajar RT. 005 RW. 009, Desa Boncah Mahang",2023-02-14 22:08:44,,,,,Pemerintah Daerah Kabupaten Bengkalis,,False,True,False,False,False,False,False,False,1,1,,,
36996,ocds-20h3g7-1581187,Rehabilitasi Dermaga Desa Kabalutan Kec. Talatako,2023-03-10 00:00:00,,,1255270000.0,1250000000.0,LPSE Kabupaten Tojo una-una,CV.TELUK MAS,False,True,False,False,False,False,False,False,1,1,,,
6274,ocds-20h3g7-4990588,Pengadaan Kapor Paket 1.b Jaket Loreng TNI AL (Wiltim) TA 2023 - Disbekal,2023-01-17 00:00:00,,,11135400000.0,11052300000.0,Kementerian Pertahanan,PT. Tirtho Alam Lestari,False,False,False,False,True,False,False,False,1,1,,,
29551,ocds-20h3g7-RUP-92230114-41932454,Peningkatan Pelabuhan Sungai Rasau Jaya Tahap III,2023-02-24 14:36:39,,,,,Kementerian Perhubungan,,False,True,False,False,False,False,False,False,1,1,,,
13429,ocds-20h3g7-RUP-3352483-40841993,Rekonstruksi Jalan Patih Rumbih Kec. Maliku,2023-01-30 23:39:19,,,,,Pemerintah Daerah Kabupaten Pulang Pisau,,False,True,False,False,False,False,False,False,1,1,,,
292,ocds-20h3g7-RUP-4965367-38920100,Boto - Pronosutan 2.10.06.001,2023-01-04 23:20:30,,,,,Pemerintah Daerah Kabupaten Kulon Progo,,False,True,False,False,False,False,False,False,1,1,,,
880,ocds-20h3g7-83003064,Pembangunan Jaringan Irigasi Tersier D.I Komering Sub D.I Bahuga Kab. OKU Timur Tahap II,2023-01-06 00:00:00,,,14250000000.0,11179125000.0,Kementerian Pekerjaan Umum dan Perumahan Rakyat,CV. Dhellia Mandiri,False,False,False,False,True,False,False,False,1,1,,,
12077,ocds-20h3g7-RUP-5109164-39237997,Rehabilitasi Pagar Yonif Para Raider 501/BY,2023-01-29 12:11:24,,,,,LPSE Kota Madiun,,False,True,False,False,False,False,False,False,1,1,,,
36543,ocds-20h3g7-15054025,SARPRAS Pembangunan Gedung Pembinaan Karakter Mahasiswa,2023-03-09 00:00:00,,,10410177932.24,8328142345.6,Kementerian Pendidikan dan Kebudayaan,CV. ARTHA GRAHA KARYA,False,True,False,False,False,False,False,False,1,1,,,
10022,ocds-20h3g7-4916367,Rekonstruksi Jalan Ps. Bendo - Beku (Lanjutan),2023-01-26 00:00:00,,,2841614000.0,2769500025.57,Pemerintah Daerah Kabupaten Kulon Progo,CV. DANA KENCANA,False,True,False,False,False,False,False,True,2,1,,,
1889,ocds-20h3g7-RUP-5090513-39226540,Pemeliharaan Taman Jagathkarana,2023-01-08 16:51:38,,,,,Pemerintah Daerah Kabupaten Karangasem,,False,True,False,False,False,False,False,False,1,1,,,
2532,ocds-20h3g7-RUP-7094024-39118100,Peningkatan Saluran Drainase Jl. Kuripan,2023-01-10 10:22:36,,,,,Pemerintah Daerah Kota Banjarmasin,,False,True,False,False,False,False,False,False,1,1,,,
33356,ocds-20h3g7-2714670,Pengadaan Modernisasi Perangkat Jaksa Agung Muda Pengawasan Kejaksaan Republik Indonesia Tahun Anggaran 2023,2023-03-03 00:00:00,,,149997991860.0,149884903395.0,Kejaksaan Republik Indonesia,PT Cahaya Radjha,False,False,False,False,True,False,False,False,1,1,,,
15640,ocds-20h3g7-RUP-2679564-40771028,Rekonstruksi Jalan Sukamaju - Lokasi Baru (P5),2023-02-02 01:39:16,,,,,Pemerintah Daerah Kabupaten Seluma,,False,True,False,False,False,False,False,False,1,1,,,
25530,ocds-20h3g7-3079228,Rekonstruksi Jalan Jambean - Batas Jatim,2023-02-17 00:00:00,,,2468904000.0,2447447000.0,Pemerintah Daerah Kabupaten Sragen,CV SOLO BERKARYA,False,True,False,False,False,False,False,False,1,1,,,
2329,ocds-20h3g7-RUP-2712377-39303874,Pengawasan Rekonstruksi Jalan Bukit Jupi (DAK 2023),2023-01-09 21:22:21,,,,,Pemerintah Daerah Kabupaten Kepahiang,,False,True,False,False,False,False,False,False,1,1,,,
24231,ocds-20h3g7-23598638,Pengadaan BBM Pertamax dan Pertamina Dex randis RSPAD Gatot Soebroto TA 2023,2023-02-15 00:00:00,,,3110401810.0,3110401810.0,Kementerian Pertahanan,PT Citra Selaras Niaga,False,False,False,True,False,False,False,False,1,1,,,
19608,ocds-20h3g7-RUP-3455295-39822911,Pembangunan RKB USB SDN 3 BAHOMAKMUR (Lanjutan),2023-02-08 10:46:08,,,,,Pemerintah Daerah Kabupaten Morowali,,False,True,False,False,False,False,False,False,1,1,,,
25971,ocds-20h3g7-RUP-24203638-41924527,Har Alzi Modernisasi Alsus Robot Jihandak Surveillance,2023-02-17 18:01:54,,,,,Kementerian Pertahanan,,False,True,False,False,False,False,False,False,1,1,,,
15999,ocds-20h3g7-RUP-6307336-40721307,Pembangunan Jembatan Sei Kebuyu Kec. Seruyan Tengah,2023-02-02 11:58:30,,,,,Pemerintah Daerah Kabupaten Seruyan,,False,True,False,False,False,False,False,False,1,1,,,
14779,ocds-20h3g7-RUP-8132259-40986760,Jl. Kasturi I,2023-02-01 00:29:28,,,,,Pemerintah Daerah Kota Jambi,,True,True,False,False,False,False,False,False,2,1,,,
718,ocds-20h3g7-RUP-7124052-38062332,Peningkatan Jalan Poros Desa Sangkuriman - Damit,2023-01-05 20:48:32,,,,,Pemerintah Daerah Kabupaten Paser,,False,True,False,False,False,False,False,False,1,1,,,
24808,ocds-20h3g7-802679,Perencanaan DED Jalan Jembatan Beton Distrik Kolofbrasa,2023-02-16 00:00:00,,,399946431.0,395506429.89,Pemerintah Daerah Kabupaten Asmat,CV. DIAGONAL PRISMALOKA CONSULTANT,False,True,False,False,False,False,False,False,1,1,,,
29066,ocds-20h3g7-18389036,Supervisi Rehabilitasi DI. Makawa Kab. Luwu,2023-02-24 00:00:00,,,479458000.0,385797150.0,Pemerintah Daerah Provinsi Sulawesi Selatan,PT. INOVASI KONSULINDO RAYA,False,True,False,False,False,True,True,False,3,2,,,
